Provider,inp_claims,inp_total_reimbursed,inp_mean_reimbursed,inp_max_reimbursed,inp_mean_deductible,inp_mean_los,inp_unique_bene,outp_claims,outp_total_reimbursed,outp_mean_reimbursed,outp_mean_deductible,outp_unique_bene,avg_age,pct_male,pct_female,pct_renal,mean_ChronicCond_Alzheimer,mean_ChronicCond_Heartfailure,mean_ChronicCond_KidneyDisease,mean_ChronicCond_Cancer,mean_ChronicCond_ObstrPulmonary,mean_ChronicCond_Depression,mean_ChronicCond_Diabetes,mean_ChronicCond_IschemicHeart,mean_ChronicCond_Osteoporasis,mean_ChronicCond_rheumatoidarthritis,mean_ChronicCond_stroke,PotentialFraud,FraudLabel
PRV55819,,,,,,,,198.0,48390.0,244.3939393939394,3.6363636363636362,89.0,,,,,,,,,,,,,,,,No,0
PRV55820,,,,,,,,477.0,120350.0,252.30607966457023,2.6624737945492662,332.0,,,,,,,,,,,,,,,,No,0
PRV55821,13.0,164000.0,12615.384615384615,39000.0,1068.0,6.230769230769231,13.0,182.0,43970.0,241.5934065934066,1.7582417582417582,127.0,75.68893802980045,0.5384615384615384,0.46153846153846156,0.23076923076923078,1.7692307692307692,1.4615384615384615,1.4615384615384615,1.8461538461538463,1.6923076923076923,1.3846153846153846,1.3846153846153846,1.5384615384615385,1.8461538461538463,1.6923076923076923,2.0,Yes,1
PRV55822,,,,,,,,384.0,112770.0,293.671875,2.4479166666666665,196.0,,,,,,,,,,,,,,,,No,0
PRV55826,4.0,96000.0,24000.0,57000.0,1068.0,7.0,4.0,22.0,10390.0,472.27272727272725,4.545454545454546,21.0,77.18959616700889,0.5,0.5,0.0,1.25,1.0,1.0,2.0,1.75,2.0,1.0,1.0,1.75,1.25,1.75,No,0
PRV55828,7.0,23000.0,3285.714285714286,10000.0,1068.0,7.0,7.0,17.0,3970.0,233.52941176470588,6.470588235294118,17.0,69.9669502297839,0.0,1.0,0.14285714285714285,1.4285714285714286,1.1428571428571428,1.5714285714285714,2.0,1.5714285714285714,1.5714285714285714,1.1428571428571428,1.2857142857142858,1.8571428571428572,1.8571428571428572,1.7142857142857142,No,0
PRV55830,8.0,103000.0,12875.0,34000.0,1068.0,4.875,6.0,2.0,120.0,60.0,0.0,2.0,73.62662559890487,0.375,0.625,0.0,1.75,1.375,1.375,1.75,1.5,1.625,1.5,1.0,1.375,1.875,1.875,No,0
PRV55831,,,,,,,,810.0,235090.0,290.2345679012346,2.7160493827160495,471.0,,,,,,,,,,,,,,,,No,0
PRV55832,45.0,419000.0,9311.111111111111,30000.0,1068.0,7.4222222222222225,41.0,239.0,62100.0,259.8326359832636,3.1380753138075312,219.0,75.0612213856567,0.4,0.6,0.15555555555555556,1.6,1.2666666666666666,1.511111111111111,1.7777777777777777,1.488888888888889,1.511111111111111,1.2,1.1555555555555554,1.6,1.8222222222222222,1.8222222222222222,No,0
PRV55833,4.0,48000.0,12000.0,31000.0,1068.0,2.5,4.0,140.0,46850.0,334.64285714285717,1.9285714285714286,82.0,70.7939767282683,0.0,1.0,0.0,1.25,1.25,1.5,1.75,1.25,1.5,1.25,1.25,1.75,1.75,2.0,No,0
PRV55834,9.0,61000.0,6777.777777777777,11000.0,1068.0,5.777777777777778,9.0,444.0,136250.0,306.8693693693694,2.274774774774775,200.0,78.97330595482546,0.1111111111111111,0.8888888888888888,0.3333333333333333,1.5555555555555556,1.2222222222222223,1.3333333333333333,1.8888888888888888,1.5555555555555556,1.5555555555555556,1.1111111111111112,1.0,1.4444444444444444,1.7777777777777777,1.7777777777777777,No,0
PRV55835,7.0,67000.0,9571.42857142857,26000.0,1068.0,7.428571428571429,7.0,262.0,72590.0,277.0610687022901,3.053435114503817,134.0,65.88364134154689,0.8571428571428571,0.14285714285714285,0.14285714285714285,1.5714285714285714,1.0,1.4285714285714286,1.8571428571428572,1.4285714285714286,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.8571428571428572,1.8571428571428572,1.8571428571428572,Yes,1
PRV55836,15.0,109000.0,7266.666666666667,17000.0,1068.0,5.533333333333333,15.0,67.0,13790.0,205.82089552238807,2.985074626865672,58.0,74.34725074150126,0.5333333333333333,0.4666666666666667,0.2,1.5333333333333334,1.5333333333333334,1.4666666666666666,1.8,1.5333333333333334,1.6,1.3333333333333333,1.2,1.6,1.8,1.8666666666666667,No,0
PRV55837,8.0,144000.0,18000.0,38000.0,1068.0,6.875,8.0,37.0,11370.0,307.2972972972973,0.8108108108108109,36.0,69.25256673511294,0.5,0.5,0.5,1.375,1.5,1.5,1.75,1.5,1.875,1.375,1.0,2.0,1.75,1.875,No,0
PRV55839,3.0,28000.0,9333.333333333334,17000.0,1068.0,3.0,3.0,183.0,48630.0,265.73770491803276,1.4207650273224044,114.0,66.72507415012548,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,1.0,1.3333333333333333,2.0,1.6666666666666667,2.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,2.0,No,0
PRV55842,,,,,,,,122.0,49540.0,406.0655737704918,5.0,43.0,,,,,,,,,,,,,,,,Yes,1
PRV55843,,,,,,,,213.0,46740.0,219.43661971830986,2.347417840375587,106.0,,,,,,,,,,,,,,,,No,0
PRV55846,46.0,488100.0,10610.869565217392,80000.0,1068.0,5.586956521739131,45.0,81.0,23570.0,290.98765432098764,1.1111111111111112,81.0,76.11612058447163,0.43478260869565216,0.5652173913043478,0.1956521739130435,1.5,1.2608695652173914,1.391304347826087,1.826086956521739,1.391304347826087,1.5,1.2608695652173914,1.1521739130434783,1.5869565217391304,1.6304347826086956,1.8695652173913044,No,0
PRV55847,,,,,,,,185.0,40460.0,218.7027027027027,2.972972972972973,105.0,,,,,,,,,,,,,,,,No,0
PRV55848,3.0,29000.0,9666.666666666666,15000.0,1068.0,10.0,3.0,36.0,5010.0,139.16666666666666,0.5555555555555556,29.0,79.02988820442619,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,2.0,No,0
PRV55849,128.0,1276000.0,9968.75,72000.0,1068.0,4.8828125,119.0,48.0,7730.0,161.04166666666666,5.208333333333333,48.0,74.29386978097193,0.4453125,0.5546875,0.203125,1.6015625,1.2578125,1.4375,1.8515625,1.484375,1.546875,1.21875,1.1328125,1.6328125,1.671875,1.828125,Yes,1
PRV55850,18.0,348000.0,19333.333333333332,87000.0,1068.0,4.277777777777778,18.0,218.0,68040.0,312.11009174311926,1.834862385321101,136.0,71.16860597764088,0.6666666666666666,0.3333333333333333,0.1111111111111111,1.5,1.4444444444444444,1.6111111111111112,1.8888888888888888,1.6666666666666667,1.5,1.4444444444444444,1.1666666666666667,1.6111111111111112,1.6666666666666667,1.7222222222222223,No,0
PRV55851,6.0,32000.0,5333.333333333333,7000.0,1068.0,4.166666666666667,3.0,39.0,11640.0,298.46153846153845,4.102564102564102,34.0,80.01414556240017,0.5,0.5,0.5,1.0,1.0,1.0,2.0,1.5,1.5,1.0,1.0,1.8333333333333333,1.3333333333333333,2.0,No,0
PRV55852,3.0,22000.0,7333.333333333333,12000.0,1068.0,5.666666666666667,2.0,57.0,9730.0,170.7017543859649,1.7543859649122806,31.0,88.53114305270363,0.0,1.0,0.0,2.0,1.0,1.0,1.3333333333333333,1.0,1.3333333333333333,1.0,1.0,1.0,2.0,1.6666666666666667,Yes,1
PRV55854,,,,,,,,2.0,2460.0,1230.0,35.0,2.0,,,,,,,,,,,,,,,,No,0
PRV55855,,,,,,,,114.0,23150.0,203.0701754385965,2.1052631578947367,77.0,,,,,,,,,,,,,,,,No,0
PRV55856,,,,,,,,54.0,12120.0,224.44444444444446,8.518518518518519,40.0,,,,,,,,,,,,,,,,No,0
PRV55858,,,,,,,,8.0,710.0,88.75,12.5,5.0,,,,,,,,,,,,,,,,No,0
PRV55859,,,,,,,,15.0,4880.0,325.3333333333333,3.3333333333333335,6.0,,,,,,,,,,,,,,,,No,0
PRV55862,,,,,,,,8.0,3230.0,403.75,0.0,8.0,,,,,,,,,,,,,,,,No,0
PRV55863,,,,,,,,5.0,650.0,130.0,0.0,5.0,,,,,,,,,,,,,,,,No,0
PRV55864,4.0,65000.0,16250.0,52000.0,1068.0,12.25,4.0,85.0,20400.0,240.0,0.5882352941176471,41.0,84.58521560574948,0.75,0.25,0.25,1.75,1.0,1.5,1.5,1.25,1.75,1.0,1.25,1.5,1.75,2.0,No,0
PRV55865,,,,,,,,325.0,91750.0,282.3076923076923,2.7384615384615385,163.0,,,,,,,,,,,,,,,,No,0
PRV55866,,,,,,,,115.0,31370.0,272.7826086956522,2.1739130434782608,75.0,,,,,,,,,,,,,,,,No,0
PRV55867,,,,,,,,88.0,39460.0,448.40909090909093,0.7954545454545454,43.0,,,,,,,,,,,,,,,,No,0
PRV55868,,,,,,,,85.0,16470.0,193.76470588235293,4.470588235294118,39.0,,,,,,,,,,,,,,,,No,0
PRV55869,8.0,42000.0,5250.0,8000.0,1068.0,3.375,8.0,338.0,110590.0,327.18934911242604,1.9230769230769231,170.0,71.78439425051334,0.375,0.625,0.375,1.5,1.375,1.375,1.875,1.625,1.25,1.375,1.125,1.625,1.875,2.0,No,0
PRV55870,,,,,,,,56.0,22030.0,393.39285714285717,1.7857142857142858,38.0,,,,,,,,,,,,,,,,No,0
PRV55871,,,,,,,,12.0,4480.0,373.3333333333333,3.3333333333333335,5.0,,,,,,,,,,,,,,,,No,0
PRV55872,,,,,,,,139.0,34120.0,245.46762589928056,6.330935251798561,42.0,,,,,,,,,,,,,,,,No,0
PRV55873,6.0,43000.0,7166.666666666667,17000.0,1068.0,3.8333333333333335,4.0,51.0,8670.0,170.0,1.5686274509803921,34.0,85.39174081679215,0.16666666666666666,0.8333333333333334,0.16666666666666666,1.3333333333333333,1.0,1.5,1.6666666666666667,1.5,1.5,1.3333333333333333,1.0,1.5,1.3333333333333333,1.8333333333333333,No,0
PRV55874,,,,,,,,10.0,1380.0,138.0,0.0,10.0,,,,,,,,,,,,,,,,No,0
PRV55875,,,,,,,,26.0,4450.0,171.15384615384616,0.0,25.0,,,,,,,,,,,,,,,,No,0
PRV55876,,,,,,,,19.0,4380.0,230.52631578947367,5.2631578947368425,18.0,,,,,,,,,,,,,,,,No,0
PRV55877,,,,,,,,4.0,1100.0,275.0,0.0,4.0,,,,,,,,,,,,,,,,No,0
PRV55879,,,,,,,,2.0,90.0,45.0,0.0,2.0,,,,,,,,,,,,,,,,No,0
PRV55880,,,,,,,,15.0,7180.0,478.6666666666667,2.6666666666666665,13.0,,,,,,,,,,,,,,,,No,0
PRV55881,,,,,,,,1.0,30.0,30.0,70.0,1.0,,,,,,,,,,,,,,,,No,0
PRV55882,,,,,,,,23.0,6440.0,280.0,0.0,22.0,,,,,,,,,,,,,,,,No,0
PRV55883,,,,,,,,8.0,5480.0,685.0,0.0,8.0,,,,,,,,,,,,,,,,No,0
PRV55884,,,,,,,,27.0,2880.0,106.66666666666667,3.3333333333333335,16.0,,,,,,,,,,,,,,,,No,0
PRV55885,,,,,,,,8.0,1610.0,201.25,12.5,8.0,,,,,,,,,,,,,,,,No,0
PRV55886,,,,,,,,4.0,340.0,85.0,0.0,4.0,,,,,,,,,,,,,,,,No,0
PRV55887,6.0,66000.0,11000.0,29000.0,1068.0,14.0,6.0,,,,,,67.88957335158567,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.8333333333333333,1.1666666666666667,1.3333333333333333,1.5,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.8333333333333333,1.3333333333333333,1.8333333333333333,No,0
PRV55891,26.0,305000.0,11730.76923076923,55000.0,1068.0,5.884615384615385,23.0,25.0,7730.0,309.2,2.8,22.0,74.91233612383509,0.5769230769230769,0.4230769230769231,0.038461538461538464,1.4230769230769231,1.3461538461538463,1.3461538461538463,1.8846153846153846,1.7307692307692308,1.6538461538461537,1.1923076923076923,1.1153846153846154,1.6923076923076923,1.6923076923076923,1.8076923076923077,No,0
PRV55892,,,,,,,,449.0,118910.0,264.8329621380846,2.5612472160356345,235.0,,,,,,,,,,,,,,,,No,0
PRV55893,26.0,214000.0,8230.76923076923,37000.0,1068.0,5.076923076923077,26.0,589.0,159630.0,271.018675721562,2.173174872665535,276.0,74.82009161269941,0.3076923076923077,0.6923076923076923,0.34615384615384615,1.5,1.3846153846153846,1.2692307692307692,1.8461538461538463,1.6153846153846154,1.4230769230769231,1.1538461538461537,1.2692307692307692,1.6923076923076923,1.6153846153846154,1.7307692307692308,Yes,1
PRV55895,,,,,,,,1.0,200.0,200.0,0.0,1.0,,,,,,,,,,,,,,,,Yes,1
PRV55896,21.0,182000.0,8666.666666666666,43000.0,1068.0,7.095238095238095,18.0,84.0,22310.0,265.5952380952381,1.6666666666666667,79.0,77.9501320035201,0.47619047619047616,0.5238095238095238,0.2857142857142857,1.1904761904761905,1.380952380952381,1.5238095238095237,1.7142857142857142,1.2380952380952381,1.380952380952381,1.1428571428571428,1.0476190476190477,1.4285714285714286,1.7619047619047619,1.8571428571428572,Yes,1
PRV55897,9.0,143000.0,15888.888888888889,51000.0,1068.0,9.0,8.0,473.0,106890.0,225.9830866807611,2.0718816067653276,174.0,70.41022130960529,0.2222222222222222,0.7777777777777778,0.2222222222222222,1.5555555555555556,1.2222222222222223,1.2222222222222223,1.8888888888888888,1.5555555555555556,1.5555555555555556,1.2222222222222223,1.1111111111111112,1.7777777777777777,1.7777777777777777,1.8888888888888888,Yes,1
PRV55898,,,,,,,,27.0,6220.0,230.37037037037038,4.444444444444445,26.0,,,,,,,,,,,,,,,,No,0
PRV55900,8.0,113000.0,14125.0,33000.0,1068.0,3.375,8.0,11.0,810.0,73.63636363636364,0.0,11.0,75.70054757015743,0.625,0.375,0.125,1.5,1.375,1.625,1.75,1.625,1.75,1.375,1.125,1.5,2.0,1.875,No,0
PRV55901,,,,,,,,101.0,25300.0,250.4950495049505,3.0693069306930694,50.0,,,,,,,,,,,,,,,,No,0
PRV55902,,,,,,,,69.0,13230.0,191.7391304347826,2.318840579710145,57.0,,,,,,,,,,,,,,,,No,0
PRV55903,23.0,187000.0,8130.434782608696,35000.0,1068.0,4.956521739130435,20.0,27.0,10820.0,400.74074074074076,0.0,25.0,74.9484272237598,0.6086956521739131,0.391304347826087,0.43478260869565216,1.3478260869565217,1.2173913043478262,1.3043478260869565,1.608695652173913,1.4782608695652173,1.608695652173913,1.2608695652173914,1.1304347826086956,1.6521739130434783,1.608695652173913,1.6956521739130435,No,0
PRV55904,,,,,,,,28.0,6190.0,221.07142857142858,0.0,27.0,,,,,,,,,,,,,,,,No,0
PRV55905,82.0,783500.0,9554.878048780487,57000.0,1068.0,5.475609756097561,72.0,13.0,6260.0,481.53846153846155,0.0,12.0,76.3738835745647,0.4634146341463415,0.5365853658536586,0.24390243902439024,1.4146341463414633,1.3658536585365855,1.353658536585366,1.8658536585365855,1.5121951219512195,1.5,1.1585365853658536,1.170731707317073,1.646341463414634,1.646341463414634,1.8048780487804879,Yes,1
PRV55906,,,,,,,,21.0,4130.0,196.66666666666666,2.857142857142857,20.0,,,,,,,,,,,,,,,,No,0
PRV55907,60.0,547500.0,9125.0,32000.0,1068.0,5.766666666666667,60.0,183.0,50680.0,276.9398907103825,2.240437158469945,148.0,73.88254620123203,0.45,0.55,0.2833333333333333,1.55,1.3333333333333333,1.3333333333333333,1.8333333333333333,1.5,1.3666666666666667,1.1,1.1833333333333333,1.6,1.6833333333333333,1.85,No,0
PRV55908,22.0,289000.0,13136.363636363636,35000.0,1068.0,5.7727272727272725,20.0,33.0,5790.0,175.45454545454547,2.727272727272727,31.0,76.45323875303342,0.36363636363636365,0.6363636363636364,0.2727272727272727,1.5,1.5,1.5454545454545454,1.9090909090909092,1.7272727272727273,1.5909090909090908,1.1363636363636365,1.0909090909090908,1.5454545454545454,1.3636363636363635,1.9090909090909092,No,0
PRV55909,,,,,,,,107.0,23750.0,221.9626168224299,4.11214953271028,91.0,,,,,,,,,,,,,,,,No,0
PRV55910,,,,,,,,372.0,98770.0,265.51075268817203,2.39247311827957,149.0,,,,,,,,,,,,,,,,No,0
PRV55911,46.0,402000.0,8739.130434782608,30000.0,1068.0,6.6521739130434785,37.0,193.0,63440.0,328.7046632124352,4.041450777202073,120.0,75.3683897271077,0.34782608695652173,0.6521739130434783,0.17391304347826086,1.4565217391304348,1.173913043478261,1.5,1.673913043478261,1.5,1.4565217391304348,1.1521739130434783,1.0869565217391304,1.5434782608695652,1.7173913043478262,1.8043478260869565,Yes,1
PRV55912,60.0,735000.0,12250.0,52000.0,1068.0,6.466666666666667,53.0,47.0,15080.0,320.8510638297872,0.6382978723404256,47.0,75.85754049737622,0.4666666666666667,0.5333333333333333,0.35,1.4666666666666666,1.4333333333333333,1.3833333333333333,1.65,1.4666666666666666,1.5166666666666666,1.1666666666666667,1.05,1.5833333333333333,1.6,1.7833333333333334,Yes,1
PRV55913,,,,,,,,1267.0,373270.0,294.6093133385951,2.794001578531965,587.0,,,,,,,,,,,,,,,,Yes,1
PRV55914,21.0,158000.0,7523.809523809524,20000.0,1068.0,6.0,21.0,42.0,12660.0,301.42857142857144,2.142857142857143,41.0,73.96329976206773,0.42857142857142855,0.5714285714285714,0.47619047619047616,1.5714285714285714,1.3333333333333333,1.1904761904761905,1.8095238095238095,1.5714285714285714,1.619047619047619,1.1904761904761905,1.0952380952380953,1.6666666666666667,1.7142857142857142,1.9047619047619047,Yes,1
PRV55915,,,,,,,,32.0,8870.0,277.1875,0.0,27.0,,,,,,,,,,,,,,,,No,0
PRV55916,115.0,1308500.0,11378.260869565218,57000.0,1068.0,6.460869565217391,95.0,12.0,2540.0,211.66666666666666,7.5,12.0,75.9950956759813,0.3217391304347826,0.6782608695652174,0.4,1.4695652173913043,1.2782608695652173,1.3043478260869565,1.7391304347826086,1.4869565217391305,1.5565217391304347,1.1565217391304348,1.1565217391304348,1.5739130434782609,1.626086956521739,1.817391304347826,No,0
PRV55917,,,,,,,,50.0,14150.0,283.0,0.4,50.0,,,,,,,,,,,,,,,,No,0
PRV55918,2.0,17000.0,8500.0,11000.0,1068.0,4.5,2.0,8.0,760.0,95.0,0.0,8.0,68.50239561943874,0.5,0.5,0.5,1.5,1.0,1.0,2.0,1.5,1.5,1.0,1.0,2.0,1.5,2.0,No,0
PRV55919,,,,,,,,21.0,6050.0,288.0952380952381,0.0,19.0,,,,,,,,,,,,,,,,No,0
PRV55920,,,,,,,,110.0,25550.0,232.27272727272728,2.3636363636363638,102.0,,,,,,,,,,,,,,,,No,0
PRV55921,,,,,,,,59.0,21140.0,358.3050847457627,1.5254237288135593,56.0,,,,,,,,,,,,,,,,No,0
PRV55925,4.0,44000.0,11000.0,16000.0,1068.0,7.0,4.0,17.0,6810.0,400.5882352941176,2.3529411764705883,16.0,81.37782340862424,0.25,0.75,0.25,1.25,1.0,1.0,1.75,1.0,1.5,1.5,1.5,1.75,1.5,1.75,No,0
PRV55926,,,,,,,,26.0,6930.0,266.53846153846155,1.1538461538461537,26.0,,,,,,,,,,,,,,,,No,0
PRV55927,,,,,,,,212.0,72180.0,340.47169811320754,3.0660377358490565,167.0,,,,,,,,,,,,,,,,No,0
PRV55928,,,,,,,,12.0,6410.0,534.1666666666666,0.0,11.0,,,,,,,,,,,,,,,,No,0
PRV55929,,,,,,,,287.0,68790.0,239.68641114982577,2.7874564459930316,215.0,,,,,,,,,,,,,,,,No,0
PRV55930,7.0,74000.0,10571.42857142857,22000.0,1068.0,6.285714285714286,7.0,38.0,10580.0,278.42105263157896,8.947368421052632,27.0,74.16837782340862,0.42857142857142855,0.5714285714285714,0.42857142857142855,1.5714285714285714,1.5714285714285714,1.2857142857142858,1.8571428571428572,1.7142857142857142,1.7142857142857142,1.1428571428571428,1.2857142857142858,1.7142857142857142,1.8571428571428572,1.8571428571428572,No,0
PRV55931,,,,,,,,295.0,85700.0,290.50847457627117,2.7457627118644066,108.0,,,,,,,,,,,,,,,,No,0
PRV55933,45.0,365600.0,8124.444444444444,34000.0,1068.0,5.266666666666667,39.0,453.0,130830.0,288.8079470198675,4.481236203090508,327.0,70.77831013765305,0.4,0.6,0.2222222222222222,1.5555555555555556,1.288888888888889,1.3111111111111111,1.8888888888888888,1.3777777777777778,1.5333333333333334,1.1777777777777778,1.1777777777777778,1.7333333333333334,1.6666666666666667,1.8,No,0
PRV55934,6.0,38000.0,6333.333333333333,14000.0,1068.0,6.833333333333333,6.0,647.0,216220.0,334.1885625965997,2.936630602782071,212.0,79.51631302760666,0.5,0.5,0.16666666666666666,1.6666666666666667,1.6666666666666667,1.8333333333333333,1.8333333333333333,2.0,1.5,1.6666666666666667,1.0,2.0,1.8333333333333333,2.0,Yes,1
PRV55935,,,,,,,,550.0,125030.0,227.3272727272727,2.381818181818182,393.0,,,,,,,,,,,,,,,,No,0
PRV55936,,,,,,,,24.0,5750.0,239.58333333333334,3.75,24.0,,,,,,,,,,,,,,,,No,0
PRV55937,7.0,43000.0,6142.857142857143,12000.0,1068.0,4.142857142857143,6.0,375.0,122910.0,327.76,2.3733333333333335,196.0,77.83514227046054,0.7142857142857143,0.2857142857142857,0.0,1.2857142857142858,1.1428571428571428,1.5714285714285714,2.0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.1428571428571428,1.7142857142857142,1.7142857142857142,1.8571428571428572,No,0
PRV55938,,,,,,,,9.0,1400.0,155.55555555555554,0.0,9.0,,,,,,,,,,,,,,,,No,0
PRV55939,28.0,293900.0,10496.42857142857,50000.0,1068.0,5.928571428571429,27.0,23.0,7860.0,341.7391304347826,10.0,14.0,75.83797790163294,0.35714285714285715,0.6428571428571429,0.2857142857142857,1.6071428571428572,1.2857142857142858,1.5714285714285714,1.8571428571428572,1.6428571428571428,1.5714285714285714,1.2857142857142858,1.1785714285714286,1.6785714285714286,1.6785714285714286,1.7142857142857142,No,0
PRV55940,,,,,,,,32.0,7690.0,240.3125,2.5,29.0,,,,,,,,,,,,,,,,No,0
PRV55941,,,,,,,,57.0,14730.0,258.42105263157896,3.3333333333333335,56.0,,,,,,,,,,,,,,,,No,0
PRV55942,2.0,12000.0,6000.0,6000.0,1068.0,4.5,2.0,80.0,11270.0,140.875,5.375,76.0,66.75154004106776,0.5,0.5,0.0,2.0,1.5,2.0,2.0,1.5,2.0,1.5,1.5,2.0,2.0,2.0,No,0
PRV55943,34.0,284800.0,8376.470588235294,22000.0,1068.0,4.970588235294118,33.0,687.0,199270.0,290.05822416302766,2.328966521106259,491.0,77.5439867938962,0.2647058823529412,0.7352941176470589,0.3235294117647059,1.5,1.2352941176470589,1.411764705882353,1.8823529411764706,1.7058823529411764,1.4705882352941178,1.1764705882352942,1.088235294117647,1.8823529411764706,1.6176470588235294,1.7647058823529411,No,0
PRV55944,11.0,96000.0,8727.272727272728,32000.0,1068.0,4.363636363636363,11.0,15.0,1870.0,124.66666666666667,1.3333333333333333,14.0,76.09234024018419,0.45454545454545453,0.5454545454545454,0.18181818181818182,1.6363636363636365,1.1818181818181819,1.4545454545454546,1.6363636363636365,1.3636363636363635,1.5454545454545454,1.0909090909090908,1.1818181818181819,1.8181818181818181,1.6363636363636365,2.0,No,0
PRV55945,,,,,,,,20.0,5050.0,252.5,0.0,19.0,,,,,,,,,,,,,,,,No,0
PRV55946,,,,,,,,50.0,22600.0,452.0,1.2,50.0,,,,,,,,,,,,,,,,No,0
PRV55948,4.0,73000.0,18250.0,51000.0,1068.0,6.0,4.0,24.0,2960.0,123.33333333333333,5.416666666666667,24.0,63.62628336755647,0.25,0.75,0.0,1.5,1.25,1.5,1.75,1.25,1.75,1.25,1.0,2.0,2.0,2.0,No,0
PRV55950,,,,,,,,11.0,7470.0,679.0909090909091,0.0,11.0,,,,,,,,,,,,,,,,No,0
PRV55951,38.0,329000.0,8657.894736842105,57000.0,1068.0,5.684210526315789,37.0,410.0,92000.0,224.390243902439,2.5609756097560976,320.0,71.88184012392378,0.3684210526315789,0.631578947368421,0.34210526315789475,1.4473684210526316,1.105263157894737,1.3421052631578947,1.8157894736842106,1.4473684210526316,1.4736842105263157,1.105263157894737,1.1842105263157894,1.6578947368421053,1.6842105263157894,1.868421052631579,Yes,1
PRV55953,,,,,,,,13.0,5630.0,433.0769230769231,0.0,13.0,,,,,,,,,,,,,,,,No,0
PRV55955,,,,,,,,246.0,63250.0,257.1138211382114,2.4796747967479673,235.0,,,,,,,,,,,,,,,,No,0
PRV55956,8.0,63000.0,7875.0,14000.0,1068.0,6.125,7.0,14.0,1190.0,85.0,0.0,12.0,80.76146475017111,0.25,0.75,0.375,1.25,1.375,1.125,1.5,1.5,1.25,1.25,1.0,1.875,1.5,1.875,No,0
PRV55957,22.0,214900.0,9768.181818181818,57000.0,1068.0,4.909090909090909,22.0,85.0,28540.0,335.7647058823529,2.823529411764706,78.0,71.30072801941385,0.2727272727272727,0.7272727272727273,0.3181818181818182,1.5909090909090908,1.3636363636363635,1.3636363636363635,1.7272727272727273,1.6818181818181819,1.4545454545454546,1.1818181818181819,1.2272727272727273,1.6363636363636365,1.5454545454545454,1.7727272727272727,Yes,1
PRV55958,,,,,,,,30.0,8020.0,267.3333333333333,0.0,28.0,,,,,,,,,,,,,,,,No,0
PRV55959,,,,,,,,324.0,74710.0,230.58641975308643,2.5,160.0,,,,,,,,,,,,,,,,Yes,1
PRV55963,,,,,,,,47.0,8530.0,181.48936170212767,2.127659574468085,43.0,,,,,,,,,,,,,,,,No,0
PRV55964,,,,,,,,37.0,8180.0,221.0810810810811,3.5135135135135136,33.0,,,,,,,,,,,,,,,,No,0
PRV55965,,,,,,,,33.0,9180.0,278.1818181818182,2.121212121212121,30.0,,,,,,,,,,,,,,,,No,0
PRV55966,,,,,,,,21.0,7620.0,362.85714285714283,0.0,21.0,,,,,,,,,,,,,,,,No,0
PRV55968,,,,,,,,148.0,53460.0,361.2162162162162,3.8513513513513513,75.0,,,,,,,,,,,,,,,,No,0
PRV55969,,,,,,,,688.0,204140.0,296.7151162790698,3.197674418604651,527.0,,,,,,,,,,,,,,,,No,0
PRV55970,16.0,213000.0,13312.5,50000.0,1068.0,4.375,16.0,24.0,8400.0,350.0,4.166666666666667,22.0,75.23100616016427,0.5625,0.4375,0.1875,1.5,1.3125,1.375,1.75,1.625,1.375,1.3125,1.125,1.5625,1.875,1.9375,No,0
PRV55971,101.0,1061600.0,10510.89108910891,57000.0,1068.0,5.99009900990099,88.0,519.0,150400.0,289.78805394990366,4.0847784200385355,258.0,75.3178956499346,0.32673267326732675,0.6732673267326733,0.2871287128712871,1.5742574257425743,1.2772277227722773,1.4455445544554455,1.7623762376237624,1.4653465346534653,1.4257425742574257,1.2574257425742574,1.1485148514851484,1.7326732673267327,1.5742574257425743,1.8613861386138615,Yes,1
PRV55972,19.0,127400.0,6705.263157894737,20000.0,1068.0,4.052631578947368,19.0,91.0,25120.0,276.04395604395603,2.6373626373626373,88.0,70.37991282106704,0.5263157894736842,0.47368421052631576,0.2631578947368421,1.5263157894736843,1.2105263157894737,1.368421052631579,1.8421052631578947,1.4210526315789473,1.6842105263157894,1.105263157894737,1.105263157894737,1.6842105263157894,1.5263157894736843,1.8421052631578947,No,0
PRV55974,,,,,,,,175.0,69110.0,394.9142857142857,1.7714285714285714,51.0,,,,,,,,,,,,,,,,No,0
PRV55977,,,,,,,,1302.0,371100.0,285.0230414746544,2.38863287250384,762.0,,,,,,,,,,,,,,,,Yes,1
